Id,單價元平方公尺
1364,147190.13632056228
1365,151489.87828289653
1366,150375.87134871693
1367,180821.41133740358
1368,142226.73930062342
1369,142503.9498501544
1370,187581.14554723064
1371,162300.90415645475
1372,135182.58674424674
1373,135087.60400714882
1374,162319.67397974714
1375,170656.6701627594
1376,166458.420051208
1377,209791.65269522186
1378,159751.18510995392
1379,146087.9490199721
1380,143799.74270989178
1381,181942.47516379456
1382,170940.33256862112
1383,188626.33698371905
1384,159628.61088537265
1385,170117.00048958496
1386,139750.90908192692
1387,173315.077749227
1388,167793.35587616623
1389,194132.561798036
1390,143600.74798498242
1391,166678.79260736142
1392,155532.64970837234
1393,168653.65447622884
1394,183722.53006619774
1395,173538.00690154775
1396,134127.3721477509
1397,182269.90393686946
1398,174324.4833574564
1399,191182.54491166098
1400,156046.22207414164
1401,164698.69564524436
1402,156207.11289579832
1403,212221.62702315295
1404,192549.7860669489
1405,145626.84753534003
1406,146976.69830224846
1407,200011.4282025183
1408,141505.26391983932
1409,194067.21816026882
1410,190762.87384842447
1411,159965.1245080065
1412,158827.86889435843
1413,167624.71578390873
1414,160137.6240048528
1415,133668.99708678582
1416,139584.5188734523
1417,163220.27337116157
1418,181782.3651759474
1419,158722.5210375698
1420,151510.60382681646
1421,164908.5468397027
1422,144768.71279583292
1423,199826.2458396314
1424,170462.41278938015
1425,190545.67116693853
1426,167786.30192413263
1427,157685.1860186306
1428,162111.79009964495
1429,174029.64330200115
1430,181154.99774425695
1431,162045.80633958953
1432,163420.75946677217
1433,164812.6837654718
1434,172550.9947157098
1435,166045.43400601792
1436,155000.60721741884
1437,157505.8361810023
1438,162456.44174932176
1439,189701.9188253561
1440,154079.88743231582
1441,148351.13205184136
1442,193951.69717968648
1443,159941.3229887229
1444,201757.57419357554
1445,160414.90616085895
1446,202121.09365095533
1447,164704.16351657573
1448,156511.71533623416
1449,168551.92939836436
1450,177209.51232974516
1451,175004.85118262933
1452,138469.45425726564
1453,199054.90012034943
1454,170910.28359402026
1455,177265.13363880463
1456,161520.21088993558
1457,165065.96709579384
1458,167157.98996679074
1459,163922.44901220422
1460,162976.47382496015
1461,159383.731252853
1462,224395.31458640142
1463,174841.60289873966
1464,182725.37553324946
1465,169718.68933458478
1466,146005.94719602528
1467,191304.29950927838
1468,166249.05977205667
1469,162963.7645652184
1470,200041.2882275
1471,162016.1100142115
1472,190801.14399126524
1473,163533.92831502095
1474,137610.31237893546
1475,152634.27447827812
1476,174651.32468012054
1477,174144.36827965165
1478,174703.26305583693
1479,153640.98286227227
1480,172164.98446431637
1481,196692.1732905317
1482,191531.56158025004
1483,159126.9996656519
1484,195047.69034130275
1485,159657.6674726505
1486,197864.9619134749
1487,163066.09868421173
1488,156187.22332429755
1489,138653.2331340101
1490,176149.805299983
1491,188243.7602825884
1492,171188.50559682018
1493,142813.15757547744
1494,164061.6845121212
1495,233171.458123779
1496,181609.66593248482
1497,177734.0958307887
1498,142927.16210139066
1499,154722.08211094307
1500,178114.50536912525
1501,186146.48990129872
1502,191888.17306435094
1503,220584.95738743804
1504,212558.59655333668
1505,177074.59852600275
1506,203137.44091156634
1507,176351.34896093272
1508,193342.7651554185
1509,185371.6608058136
1510,158055.72742802912
1511,166569.55194757282
1512,189610.417079017
1513,195026.38779060132
1514,200602.90355752024
1515,184147.13077750633
1516,187195.9154332494
1517,182507.82148234162
1518,204302.71919631056
1519,178636.07028535186
1520,198739.38347304065
1521,221258.00723215178
1522,180478.00715194616
1523,187730.77397354835
1524,147319.23184395087
1525,173181.79355066782
1526,177428.3772364369
1527,216842.41549706066
1528,145894.83643335738
1529,195515.7875705413
1530,211685.3761620506
1531,155805.68958318772
1532,192963.69588273685
1533,169415.7018149081
1534,191265.035709949
1535,171412.84027384725
1536,211215.33191254482
1537,206550.33441453145
1538,198087.6592368744
1539,210202.48767691504
1540,187215.42518696783
1541,186144.33773428146
1542,196708.1998711398
1543,248489.89504077684
1544,198345.89705314345
1545,190560.3571105368
1546,179820.1387149995
1547,199916.15100801486
1548,214869.99971022896
1549,180056.89641746713
1550,188337.6648778712
1551,196801.48832084498
1552,199974.94874206505
1553,210966.30498172142
1554,213222.41250442681
1555,162160.25289590555
1556,209786.7290673149
1557,181279.75209359868
1558,217358.0887991482
1559,205731.03746684015
1560,218441.598358387
1561,151097.78270862342
1562,199212.2002491865
1563,178071.79643939398
1564,217375.1661291894
1565,205389.9690426303
1566,197910.93047490844
1567,209261.04896748255
1568,160582.1842220868
1569,227450.46319144042
1570,277812.02171406324
1571,216679.07161748412
1572,200020.62667806968
1573,212029.78540266023
1574,181675.68759520864
1575,206897.2526885765
1576,175237.2877323033
1577,208396.35803865566
1578,224370.4730165775
1579,209019.47995177584
1580,204013.70159134208
1581,158305.21086286267
1582,219994.48914315007
1583,187331.49454031963
1584,144009.4399556104
1585,200077.98979507582
1586,184823.63204105347
1587,216221.78543573842
1588,169807.6772848221
1589,220090.00862982293
1590,209378.91171126548
1591,198161.63340793987
1592,189413.90773762588
1593,193607.39296732243
1594,205536.86051852765
1595,215516.12243130335
1596,196544.7232630763
1597,200548.10078042923
1598,198772.61301594882
1599,188976.9105837675
1600,223633.21556285225
1601,208384.81914775475
1602,161293.3223374784
1603,187628.4569910293
1604,221526.83567941622
1605,215633.175260602
1606,217145.82683901096
1607,231822.46943243148
1608,188906.969986916
1609,202021.62514010916
1610,185036.85328229738
1611,235995.70079843406
1612,203500.64951096027
1613,153219.7873111833
1614,170233.33408048583
1615,206637.9704228492
1616,198086.68354615086
1617,200169.411805934
1618,264971.7890107272
1619,177398.99684056212
1620,181579.39478865013
1621,194074.2805919048
1622,221209.28373400544
1623,205053.89846053088
1624,232186.62239802032
1625,215695.7463473078
1626,180016.0970193553
1627,204347.96972900498
1628,233055.01582025128
1629,218136.33057492363
1630,197799.76594253728
1631,166110.90097168335
1632,236532.2852004488
1633,261643.08507200397
1634,179387.34186234017
1635,194874.5594379113
1636,202132.44814998054
1637,188542.92311628637
1638,193815.8995515669
1639,188748.35976459758
1640,253302.3532360661
1641,249600.01999981815
1642,198423.8721878352
1643,205739.14964972527
1644,217421.31939066248
1645,228501.7213357126
1646,255950.89572824314
1647,210446.60239747347
1648,228451.58770056744
1649,236322.22894709275
1650,206269.2640511328
1651,228545.25504381233
1652,256676.0332021391
1653,232702.37028967278
1654,222487.18326222902
1655,196500.22601341983
1656,243007.09813394138
1657,223892.7994539242
1658,218405.41713677393
1659,282651.77880473295
1660,261795.65358043739
1661,275534.2690649561
1662,233958.57481871775
1663,237143.28792583317
1664,231748.01316551183
1665,224118.20419988412
1666,253773.42807643363
1667,198472.2618102041
1668,138826.8231558171
1669,238454.65665253866
1670,191829.60293993328
1671,207024.7299772365
1672,253682.89356195365
1673,185376.69868785804
1674,237602.32607321825
1675,249748.27603982293
1676,252438.4354793989
1677,191626.53812804
1678,208504.29928818296
1679,211320.80117936316
1680,247578.73197491872
1681,210080.22985488028
1682,201008.96855062988
1683,262922.2454853371
1684,218508.20849026556
1685,227659.77126032507
1686,221912.86289397776
1687,215028.44500700376
1688,250401.21672023318
1689,234874.7869847189
1690,221844.17297295862
1691,223858.5148603455
1692,233325.56942031856
1693,250108.6474557492
1694,252179.51068849026
1695,268390.92352282396
1696,230378.1054454052
1697,245053.4026469155
1698,201514.1831789963
1699,264462.99081818515
1700,242690.6146810591
1701,227688.2559368158
1702,252134.13070451512
1703,234466.8462292189
1704,194931.0746403335
1705,243376.50855237557
1706,234644.6153054074
1707,257799.46412202143
1708,258641.06030784253
1709,214994.4967837227
1710,232356.05699362958
1711,255156.07902125755
1712,282302.97606653906
1713,296943.7874579773
1714,207406.0813568539
1715,273475.8815447922
1716,258767.16441472244
1717,258570.1983635736
1718,266376.85791660333
1719,254164.02510980229
1720,251693.41565090072
1721,247731.51081209237
1722,251756.91369195931
1723,276944.14465637016
1724,259894.83889289628
1725,228918.3614034202
1726,238235.60480960977
1727,280446.5689749449
1728,269636.0201847508
1729,163941.6705140161
1730,269228.82343604567
1731,273112.7751037732
1732,303802.8680361771
1733,232552.28450383412
1734,243948.05705291108
1735,229345.49742441272
1736,251030.03093420222
1737,221044.64277477426
1738,254773.6209557772
1739,263320.93239526474
1740,224412.3642972129
1741,263294.71012664505
1742,234593.4760273888
1743,258953.31508783883
1744,263082.57257284096
1745,231945.7853746833
1746,298718.76088116574
1747,277611.42645168444
1748,256112.6861484107
1749,324073.84952026105
1750,278496.92111775465
1751,244725.76118005495
1752,270752.5431414335
1753,310531.47167661553
1754,277565.5897353074
1755,282932.6285735677
1756,268123.84148359054
1757,293722.0801968912
1758,319229.92320892354
1759,318577.6275873848
1760,320831.75166945043
1761,316233.147480023
1762,218314.80481189935
1763,324271.15902471845
1764,318250.6036753317
1765,267849.4736264546
1766,327237.340761984
1767,204034.22552597037
1768,319011.6814872242
1769,278746.8511856998
1770,277041.6962407029
1771,330602.8075787964
1772,88000.44597442262
1773,82789.93435340757
1774,199612.6789323339
1775,172834.5570059748
1776,131756.53729305323
1777,160831.8211055726
1778,123498.31954812483
1779,142703.36938509627
1780,84773.1859636778
1781,182451.31880779544
1782,67067.7564473394
1783,103950.20685266555
1784,169520.123946131
1785,91824.03137285227
1786,99050.16775570324
1787,119078.89389470193
1788,159196.74417417852
1789,83495.7781472663
1790,103448.76717368467
1791,182034.84133405334
1792,99475.18595311171
1793,129881.34120719085
1794,121526.44348262373
1795,151595.0774238777
1796,115535.48554795011
1797,106794.74370800072
1798,121218.1400016309
1799,118988.33627189291
1800,116729.37795373643
1801,99425.07932753382
1802,118752.32037902603
1803,138986.22796809635
1804,164041.82133772128
1805,143607.23947775346
1806,110667.54783156025
1807,158369.28430252586
1808,130805.95109399152
1809,120060.4424554639
1810,113354.36156203412
1811,114973.26701813453
1812,102036.4177428631
1813,110950.23212208577
1814,135426.03145556824
1815,133763.55012507358
1816,105469.07049617129
1817,135877.69010267145
1818,92481.1121247597
1819,137245.07171147177
1820,119600.88165694766
1821,163456.89196931108
1822,150137.41451199012
1823,108828.62200425382
1824,131926.43495242958
1825,119890.09697159866
1826,147888.22058481973
1827,169958.6498590029
1828,142080.3687247121
1829,110297.76973384348
1830,117722.06110730805
1831,125652.84375745011
1832,128987.05416228704
1833,163122.12787267633
1834,153350.78320433223
1835,138992.47022852168
1836,155197.3268968993
1837,156427.32626336024
1838,121685.54815291186
1839,139086.41541988347
1840,142246.6055170154
1841,188295.17606115396
1842,204724.9911693692
1843,126768.13342214693
1844,139686.4447431805
1845,139725.13878591295
1846,135704.83760846074
1847,124005.52726427984
1848,139123.10891865168
1849,142954.53713746901
1850,131086.37068122296
1851,189824.17823483798
1852,158242.99091310412
1853,134160.72762859243
1854,136433.91579960354
1855,128636.41583758112
1856,131752.63006901866
1857,141496.33924229283
1858,132303.2058878887
1859,121741.39089574097
1860,138015.4689435001
1861,129026.10830904523
1862,127263.01412485371
1863,140893.2962136276
1864,119530.67369677551
1865,135062.7200100626
1866,152873.40015324182
1867,169123.47548961654
1868,145109.48368527796
1869,130223.14527857551
1870,114888.16012700225
1871,144414.49419482646
1872,146948.18760344404
1873,138699.7077859691
1874,133187.61329650023
1875,186614.16021201704
1876,176209.2154465325
1877,135135.6330893832
1878,140655.50696869462
1879,147083.13061608726
1880,159569.97076890073
1881,134966.09754492034
1882,176993.00512635044
1883,189150.72264218412
1884,153925.55798576018
1885,137377.33636070017
1886,141768.60020540198
1887,122761.9483371019
1888,179056.7716245829
1889,125511.83579347067
1890,123109.69202916691
1891,206231.58040262744
1892,145096.47132666153
1893,144360.9366941479
1894,130252.35826989569
1895,193962.13639350148
1896,143774.83077260942
1897,138038.8725313521
1898,133206.90001942366
1899,159514.45290261618
1900,154251.62650321773
1901,150121.33487812677
1902,130906.42877386062
1903,170656.01604930044
1904,150023.6563222384
1905,165762.05026765433
1906,131103.3806783213
1907,140499.94983726725
1908,168184.8375535699
1909,141728.48437038533
1910,140614.8927788448
1911,140953.2036276351
1912,161903.6577226322
1913,124622.62296061232
1914,143644.67661624067
1915,147536.48997426764
1916,99536.64443212032
1917,143682.2300042895
1918,172877.00084604733
1919,152025.45239433818
1920,187210.30995693334
1921,138078.88798099503
1922,133190.03155303313
1923,173250.93322836846
1924,148636.23972312786
1925,156244.6146258246
1926,172016.7064956915
1927,209627.46699363034
1928,134608.84648319977
1929,150627.19015465988
1930,164394.47121098646
1931,144673.49723099242
1932,106784.73095892165
1933,145580.4088670312
1934,150881.66090319635
1935,143541.8094678404
1936,150150.95715306193
1937,161547.74262711135
1938,187657.07847875345
1939,165444.95587987898
1940,171045.87784415277
1941,164982.2251675728
1942,154474.27990927207
1943,188393.6747710374
1944,181759.6896670405
1945,200006.35070169545
1946,175503.6993417228
1947,166445.31348907945
1948,138000.88126365343
1949,182822.96551219324
1950,165577.7220880309
1951,171931.2215646097
1952,190773.1676104951
1953,152849.85004662332
1954,143671.40801867997
1955,204177.11816514606
1956,176649.68695387465
1957,141410.5115647568
1958,154476.57857421902
1959,209022.94410190274
1960,162432.3615943176
1961,176056.13739777548
1962,201024.81360199171
1963,199411.7266188635
1964,153943.59200780376
1965,142439.41542259476
1966,180161.22160362158
1967,172813.3594960361
1968,157367.60541514237
1969,158131.2824735265
1970,152078.92405803263
1971,178834.8111242228
1972,149916.45285064096
1973,156296.9422975309
1974,157484.66059785176
1975,164100.51961475963
1976,144039.8563950051
1977,168184.25232794785
1978,193764.4193749569
1979,165041.6556738525
1980,147669.5961113797
1981,160829.08415951644
1982,147118.4377912697
1983,190866.53075729797
1984,162140.43497742698
1985,154790.56896885912
1986,186997.33173103575
1987,183175.5090593957
1988,188746.04674040593
1989,152654.52121377204
1990,185892.5017602121
1991,223114.2372022525
1992,161341.30854653905
1993,209247.45291756614
1994,196983.1200599635
1995,171665.86451203332
1996,195922.99819618816
1997,144797.87262441622
1998,166304.2356482648
1999,175451.31566879913
2000,178688.25343014597
2001,150803.59519138874
2002,163685.09891080015
2003,194283.34173928673
2004,170209.30106223747
2005,175979.29202823376
2006,172890.92497147707
2007,143737.7030416101
2008,186969.32404541437
2009,178656.1247893047
2010,202954.55727867322
2011,200548.902470126
2012,182461.98875239238
2013,178167.4475992816
2014,189808.62399339446
2015,167780.38110855082
2016,209618.11063385286
2017,189585.13512804382
2018,174830.5915335653
2019,185913.33965044896
2020,182495.38785435457
2021,149099.2220032862
2022,161844.9830073636
2023,169955.54110153945
2024,163239.15805598555
2025,141761.72245369016
2026,162687.95332473336
2027,162461.87379933728
2028,197942.51942279327
2029,167952.5219885532
2030,200048.92656750872
2031,188594.65951258675
2032,163307.9629052866
2033,165373.449373447
2034,192768.41769226646
2035,221492.44535433498
2036,165434.16122551792
2037,177069.81305396403
2038,200710.01986373935
2039,175772.2704033268
2040,208000.20721103123
2041,156569.44943263615
2042,208567.10897649216
2043,201725.8080249651
2044,203996.35599756925
2045,175491.64492695092
2046,165207.94883429506
2047,179418.45607954005
2048,214734.83713410035
2049,167490.69201556905
2050,223750.3336280915
2051,207744.73604532256
2052,169057.32951013444
2053,184404.81597201832
2054,202983.19018778214
2055,171928.9540880757
2056,184262.9176312485
2057,171864.43856332617
2058,187511.46285593067
2059,196515.7654940138
2060,256668.82063869663
2061,189281.48308785292
2062,143475.5940725015
2063,201446.3476419441
2064,197895.22188225974
2065,191289.65037014082
2066,154866.94391497824
2067,159258.30836011152
2068,157248.999554427
2069,187251.9159224916
2070,201995.06074940285
2071,212424.75300163167
2072,199263.09394038326
2073,178705.07916057424
2074,177899.31974848907
2075,166351.70430485625
2076,185982.30197219478
2077,234627.4095675435
2078,220301.55684291944
2079,194783.10419099333
2080,166369.47365701688
2081,187224.378592181
2082,183293.53136067776
2083,163430.62483205835
2084,193013.52118721153
2085,183666.13471592832
2086,230580.18902740613
2087,309822.7934532772
2088,222191.36050278042
2089,224590.63495522834
2090,247289.06408905386
2091,225562.01238020623
2092,219651.04639551326
2093,197468.85698881085
2094,193993.88699935237
2095,222963.4658326937
2096,164956.22371576077
2097,159663.84772355325
2098,184707.90020736647
2099,241470.82682303712
2100,151710.49291446165
2101,172092.30960840787
2102,204797.16994919404
2103,202695.4850695669
2104,217151.71122701006
2105,207243.51434039263
2106,193115.70704131355
2107,183756.2166098867
2108,164893.4922659578
2109,224774.45078197969
2110,178699.4782653066
2111,206163.3945697427
2112,216694.7614450027
2113,215950.24247131898
2114,186119.58968832492
2115,197655.79254847954
2116,274286.17209087964
2117,184974.57724470503
2118,217485.09810699368
2119,205509.4792880603
2120,184800.58109366058
2121,228592.26033640854
2122,195498.2754506828
2123,215618.32119892866
2124,193230.2408493524
2125,183466.05195063117
2126,172926.94475883123
2127,221828.7824793411
2128,221090.6021203286
2129,194274.3662078322
2130,196508.90622317404
2131,199890.85416112017
2132,240987.06614642564
2133,193367.5213233422
2134,210809.0399297052
2135,212887.59520070147
2136,188312.78168713066
2137,239306.16453814867
2138,190945.4167658505
2139,230822.52718662913
2140,232196.52770652666
2141,209090.39484485437
2142,176803.88146299336
2143,238247.31640152584
2144,283389.7753987395
2145,204096.90407824787
2146,188738.0384540338
2147,244806.36438997163
2148,245870.5380140232
2149,213945.15369018822
2150,233420.29946230777
2151,229337.1893406178
2152,183326.43212631356
2153,193491.44995352608
2154,196672.94642957937
2155,194746.11885114523
2156,222546.57140487348
2157,215228.5924581175
2158,193763.74149450017
2159,219945.35444533403
2160,249185.03135947182
2161,218037.05117731504
2162,190803.65537747528
2163,211107.66381448432
2164,256956.75787317855
2165,245179.11898949582
2166,194099.89998315778
2167,186609.7151781865
2168,215527.3830503203
2169,226304.42710373792
2170,185446.72310951585
2171,260635.76573406343
2172,220037.38905639335
2173,226956.5971459332
2174,216286.72453161413
2175,205360.66483552495
2176,228020.08298432684
2177,218441.71977060332
2178,170298.11687128956
2179,215566.8818665608
2180,217335.4187688467
2181,273687.79055310343
2182,209076.9264394265
2183,204371.94595767328
2184,199504.9117157494
2185,197614.3621380897
2186,215594.97872256345
2187,231635.7796034187
2188,261429.5229334977
2189,203297.63674362018
2190,252761.01559412162
2191,175417.92256517016
2192,259277.11386036247
2193,274927.7424030992
2194,232452.79579224854
2195,229585.0469370121
2196,240505.60805201693
2197,205422.00414243073
2198,215828.2949868454
2199,226298.54122830238
2200,199144.56937747638
2201,226183.29639437437
2202,243694.64691062877
2203,238932.0473061727
2204,247284.07522251978
2205,200484.78954738408
2206,224397.6270141372
2207,212776.88772692365
2208,265244.6073245873
2209,233723.2909536053
2210,225655.03767605583
2211,228928.89929548648
2212,205672.00512578012
2213,252525.3706747207
2214,228208.06500393403
2215,248664.95707625945
2216,179610.35077251543
2217,199448.31895272303
2218,194121.79057167223
2219,244434.24702140767
2220,256813.20997016432
2221,255244.69528871248
2222,208769.91452513405
2223,252119.67262970013
2224,248563.45991627572
2225,179363.00836452172
2226,248195.76689011292
2227,194051.78985385786
2228,260988.54163525536
2229,286073.15997323475
2230,277202.4462093668
2231,256521.61567803248
2232,234186.69914787458
2233,262433.20160056103
2234,208023.60054743552
2235,229130.2169256592
2236,195771.56821737593
2237,231112.7242671233
2238,263480.4599845791
2239,263954.587147126
2240,177383.86150717337
2241,259107.73016328827
2242,175166.37868013597
2243,235704.68000427855
2244,248460.26021077696
2245,249034.92167405054
2246,201978.91753200605
2247,303798.1287034856
2248,195705.90247419945
2249,206981.2345872393
2250,230266.9297651412
2251,231630.7488120908
2252,289706.8999806016
2253,211599.2511316923
2254,279902.90452272026
2255,269693.7057714518
2256,309605.36444365326
2257,234100.9830914048
2258,224588.5712626291
2259,272507.388907452
2260,258006.62266050917
2261,273478.99051182345
2262,219282.75289928992
2263,315316.99378821603
2264,235158.88521259863
2265,236776.41847241521
2266,267092.3291145911
2267,187712.22974993676
2268,268211.1495339571
2269,242720.15676524598
2270,244031.74225598323
2271,240706.74743066882
2272,268928.52262926486
2273,243883.03401865883
2274,275755.2956975353
2275,284554.2353309961
2276,275547.53351224016
2277,232972.97017514185
2278,310186.7842193369
2279,283455.3087131586
2280,172576.33406838105
2281,293798.21244993364
2282,274530.393430796
2283,261020.1387793919
2284,294402.12858227943
2285,255317.04562248485
2286,260239.61049222187
2287,222770.3520610834
2288,299160.0864958009
2289,271724.0839964751
2290,226682.39659424845
2291,303950.1735527762
2292,295413.17778215127
2293,243975.69605492943
2294,326179.54500899697
2295,297368.0466402294
2296,242791.2047133729
2297,265411.48183509824
2298,323791.44910780294
2299,313697.66173357004
2300,263240.26465149515
2301,227808.214339075
2302,322339.1800034541
2303,242561.9328321348
2304,280184.3592349241
2305,306645.0003952092
2306,183142.84261124817
2307,101166.4735615546
2308,92590.36753773893
2309,115644.55807522815
2310,134505.12562284514
2311,181474.08719632545
2312,115371.940016271
2313,144205.5537290379
2314,141367.02730371602
2315,130146.99140557082
2316,131039.63519889725
2317,145537.46213206346
2318,141034.83467499996
2319,144468.07617063072
2320,136227.0495514524
2321,145592.4407258967
2322,185355.02682901765
2323,150670.08541933735
2324,135506.20829498005
2325,138112.84317075816
2326,140296.45489651925
2327,143729.49538795865
2328,166061.81624484863
2329,191588.4859832059
2330,180943.55010625796
2331,171043.83633068475
2332,161001.7189267105
2333,162211.0174429623
2334,197817.43236133055
2335,155111.37570205945
2336,190710.11219580114
2337,162289.0933123941
2338,152657.8068842321
2339,168842.37663326113
2340,188469.60137812447
2341,162927.4843079348
2342,174530.34880218096
2343,199232.112026502
2344,200582.78449903635
2345,174702.13206404893
2346,199182.93488302224
2347,207361.31352004263
2348,197028.0581211168
2349,224013.90214694344
2350,234851.07226392158
2351,202124.3737982694
2352,177994.12582526682
2353,262013.99714879444
2354,229391.97290380232
2355,206899.43047244355
2356,203018.75707329973
2357,255797.09728268752
2358,254519.85375875424
2359,199947.57941233818
2360,273011.95933256985
2361,213183.43009865604
2362,264157.68164897466
2363,251007.07131627432
2364,270365.2322010021
2365,298295.8222646357
